"Date","1M","3M","6M","1Y","2Y","3Y","5Y","7Y","10Y","20Y","30Y"
2004-03-31,0.732950770606771,0.854157261811095,1.02701183303836,1.34456863201334,1.88522214614656,2.32783551276405,3.01303483589242,3.52788142352719,4.11078825020976,5.0973318101703,5.06726412685014
2004-04-30,0.903054280162819,1.02218568334982,1.19198096538695,1.50358453907618,2.03296240266679,2.46508622377874,3.13142512789327,3.6298846791716,4.19206895439049,5.13267352198202,5.07729057697727
2004-05-31,1.11191587026315,1.22841873621059,1.39434062051726,1.69841316745388,2.21355112750098,2.63245785844224,3.27511168644262,3.75308449629855,4.28950327922923,5.17371116385746,5.08783162871617
2004-06-30,1.38227124139917,1.49457561132256,1.65433099844872,1.94648520863799,2.43935594012021,2.8379290566099,3.44503147981363,3.89328530531199,4.39391645391305,5.20794501133634,5.09076940378923
2004-07-30,1.4895109596811,1.60025165557909,1.75770780232129,2.04540899840616,2.52992540269488,2.92082593204647,3.51439568154089,3.95119634210162,4.43781150811257,5.22315386203032,5.09209202870205
2004-08-31,1.50816273041716,1.61788673492565,1.77386271929239,2.05874897522738,2.53818014241663,2.92465630402367,3.51108166956986,3.94261521688989,4.42401149700339,5.20514280646901,5.07768873176815
2004-09-30,1.68613242193678,1.79182115682579,1.94189408811726,2.2154542084668,2.67403956718224,3.04187716796272,3.59678528648229,4.00324909562787,4.45649123359328,5.193318794694,5.05604077807601
2004-10-29,1.82769086620874,1.92961824437416,2.07419636222407,2.3372401533307,2.77657151053982,3.12732349972801,3.65369746415303,4.03790479528843,4.46688976808456,5.16978495475409,5.02979390324596
2004-11-30,2.14563089743414,2.24113821603031,2.37631648168792,2.62129611627705,3.0272704545064,3.34805685515345,3.82337287465128,4.16648989002946,4.54852966748222,5.17295689987385,5.01035190076689
2004-12-31,2.28545282315181,2.3775851742504,2.5078279705041,2.74334376940416,3.13192205906306,3.43718277349457,3.88632349770626,4.20871633291382,4.56764364144426,5.15662875068657,4.98721801365309
2005-01-31,2.49728682060464,2.58439357098823,2.70728497397802,2.92869705641208,3.29132249437145,3.57338489754738,3.98331597098566,4.27454250208023,4.59850619752254,5.13268572127192,4.95136483256207
2005-02-28,2.74656220005669,2.82835391781147,2.94346382206541,3.14992336888784,3.48494358457067,3.74221495829592,4.10992564060725,4.36719945613276,4.65241450852717,5.12206332020791,4.92239820248909
2005-03-31,2.88701923783093,2.96590953790497,3.07676815849492,3.27504653387518,3.59491650531607,3.8385231205805,4.18280029243328,4.42103134406522,4.68418571249534,5.11524003219542,4.90261386315055
2005-04-29,2.93464179556824,3.01159333470671,3.11962303812109,3.31249900958059,3.62252295672411,3.85745036930072,4.18739347712686,4.41464484641889,4.66617549705645,5.08300079552262,4.87182994767174
2005-05-31,2.95858482583609,3.03360152914638,3.13881435590873,3.32633317342284,3.62667902240231,3.85318568461896,4.16952998776086,4.38675432689782,4.62834710009531,5.03713635396098,4.83281196284099
