,Time_Period,RIFLGFCM01_N.B,RIFLGFCM03_N.B,RIFLGFCM06_N.B,RIFLGFCY01_N.B,RIFLGFCY02_N.B,RIFLGFCY03_N.B,RIFLGFCY05_N.B,RIFLGFCY07_N.B,RIFLGFCY10_N.B,RIFLGFCY20_N.B,RIFLGFCY30_N.B,Time_Period_YM,MARGIN_RIFLGFCM01_N.B,MARGIN_RIFLGFCM03_N.B,MARGIN_RIFLGFCM06_N.B,MARGIN_RIFLGFCY01_N.B,MARGIN_RIFLGFCY02_N.B,MARGIN_RIFLGFCY03_N.B,MARGIN_RIFLGFCY05_N.B,MARGIN_RIFLGFCY07_N.B,MARGIN_RIFLGFCY10_N.B,MARGIN_RIFLGFCY20_N.B,MARGIN_RIFLGFCY30_N.B
413,1996-06-28,,5.18,5.37,5.7,6.11,6.3,6.47,6.61,6.73,7.03,6.9,1996-06-01,,0.0,0.009999999999999787,-0.0699999999999994,-0.15999999999999925,-0.14000000000000057,-0.16999999999999993,-0.16999999999999993,-0.11999999999999922,-0.13999999999999968,-0.09999999999999964
414,1996-07-31,,5.32,5.47,5.85,6.22,6.39,6.57,6.68,6.8,7.07,6.98,1996-07-01,,0.14000000000000057,0.09999999999999964,0.14999999999999947,0.10999999999999943,0.08999999999999986,0.10000000000000053,0.0699999999999994,0.0699999999999994,0.040000000000000036,0.08000000000000007
415,1996-08-30,,5.29,5.49,5.91,6.34,6.54,6.73,6.86,6.96,7.28,7.13,1996-08-01,,-0.03000000000000025,0.020000000000000462,0.0600000000000005,0.1200000000000001,0.15000000000000036,0.16000000000000014,0.1800000000000006,0.16000000000000014,0.20999999999999996,0.14999999999999947
416,1996-09-30,,5.14,5.37,5.71,6.1,6.28,6.46,6.6,6.72,7.05,6.93,1996-09-01,,-0.15000000000000036,-0.1200000000000001,-0.20000000000000018,-0.2400000000000002,-0.2599999999999998,-0.27000000000000046,-0.2600000000000007,-0.2400000000000002,-0.23000000000000043,-0.20000000000000018
417,1996-10-31,,5.17,5.3,5.44,5.77,5.92,6.1,6.24,6.37,6.74,6.66,1996-10-01,,0.03000000000000025,-0.07000000000000028,-0.2699999999999996,-0.33000000000000007,-0.3600000000000003,-0.3600000000000003,-0.35999999999999943,-0.34999999999999964,-0.3099999999999996,-0.2699999999999996
418,1996-11-29,,5.13,5.25,5.38,5.59,5.7,5.84,5.97,6.06,6.45,6.36,1996-11-01,,-0.040000000000000036,-0.04999999999999982,-0.0600000000000005,-0.17999999999999972,-0.21999999999999975,-0.2599999999999998,-0.27000000000000046,-0.3100000000000005,-0.29000000000000004,-0.2999999999999998
419,1996-12-31,,5.21,5.33,5.51,5.88,6.04,6.21,6.34,6.43,6.73,6.65,1996-12-01,,0.08000000000000007,0.08000000000000007,0.1299999999999999,0.29000000000000004,0.33999999999999986,0.3700000000000001,0.3700000000000001,0.3700000000000001,0.28000000000000025,0.29000000000000004
420,1997-01-31,,5.15,5.28,5.58,5.94,6.08,6.26,6.4,6.53,6.86,6.8,1997-01-01,,-0.05999999999999961,-0.04999999999999982,0.07000000000000028,0.0600000000000005,0.040000000000000036,0.04999999999999982,0.0600000000000005,0.10000000000000053,0.1299999999999999,0.14999999999999947
421,1997-02-28,,5.22,5.39,5.67,6.09,6.23,6.39,6.5,6.56,6.91,6.8,1997-02-01,,0.0699999999999994,0.10999999999999943,0.08999999999999986,0.14999999999999947,0.15000000000000036,0.1299999999999999,0.09999999999999964,0.02999999999999936,0.04999999999999982,0.0
422,1997-03-31,,5.35,5.55,6.02,6.45,6.6,6.77,6.89,6.92,7.22,7.1,1997-03-01,,0.1299999999999999,0.16000000000000014,0.34999999999999964,0.3600000000000003,0.3699999999999992,0.3799999999999999,0.3899999999999997,0.3600000000000003,0.3099999999999996,0.2999999999999998
423,1997-04-30,,5.28,5.53,5.9,6.29,6.42,6.57,6.68,6.72,7.05,6.95,1997-04-01,,-0.0699999999999994,-0.019999999999999574,-0.11999999999999922,-0.16000000000000014,-0.17999999999999972,-0.1999999999999993,-0.20999999999999996,-0.20000000000000018,-0.16999999999999993,-0.14999999999999947
424,1997-05-30,,4.96,5.46,5.78,6.22,6.37,6.51,6.61,6.67,6.99,6.92,1997-05-01,,-0.3200000000000003,-0.07000000000000028,-0.1200000000000001,-0.07000000000000028,-0.04999999999999982,-0.0600000000000005,-0.0699999999999994,-0.04999999999999982,-0.05999999999999961,-0.03000000000000025
425,1997-06-30,,5.25,5.34,5.67,6.08,6.25,6.4,6.49,6.51,6.86,6.8,1997-06-01,,0.29000000000000004,-0.1200000000000001,-0.11000000000000032,-0.13999999999999968,-0.1200000000000001,-0.10999999999999943,-0.1200000000000001,-0.16000000000000014,-0.1299999999999999,-0.1200000000000001
426,1997-07-31,,5.25,5.33,5.45,5.74,5.81,5.9,5.99,6.02,6.35,6.3,1997-07-01,,0.0,-0.009999999999999787,-0.21999999999999975,-0.33999999999999986,-0.4400000000000004,-0.5,-0.5,-0.4900000000000002,-0.5100000000000007,-0.5
427,1997-08-29,,5.24,5.39,5.59,5.97,6.1,6.22,6.33,6.34,6.69,6.61,1997-08-01,,-0.009999999999999787,0.05999999999999961,0.13999999999999968,0.22999999999999954,0.29000000000000004,0.3199999999999994,0.33999999999999986,0.3200000000000003,0.34000000000000075,0.3100000000000005
428,1997-09-30,,5.06,5.28,5.47,5.8,5.88,6.0,6.11,6.12,6.47,6.41,1997-09-01,,-0.1800000000000006,-0.10999999999999943,-0.1200000000000001,-0.16999999999999993,-0.21999999999999975,-0.21999999999999975,-0.21999999999999975,-0.21999999999999975,-0.22000000000000064,-0.20000000000000018
429,1997-10-31,,5.21,5.32,5.36,5.63,5.7,5.72,5.87,5.84,6.21,6.15,1997-10-01,,0.15000000000000036,0.040000000000000036,-0.10999999999999943,-0.16999999999999993,-0.17999999999999972,-0.28000000000000025,-0.2400000000000002,-0.28000000000000025,-0.2599999999999998,-0.2599999999999998
430,1997-11-28,,5.22,5.43,5.52,5.76,5.8,5.83,5.89,5.86,6.12,6.04,1997-11-01,,0.009999999999999787,0.10999999999999943,0.15999999999999925,0.1299999999999999,0.09999999999999964,0.11000000000000032,0.019999999999999574,0.020000000000000462,-0.08999999999999986,-0.11000000000000032
431,1997-12-31,,5.36,5.45,5.51,5.66,5.68,5.71,5.77,5.75,6.02,5.93,1997-12-01,,0.14000000000000057,0.020000000000000462,-0.009999999999999787,-0.09999999999999964,-0.1200000000000001,-0.1200000000000001,-0.1200000000000001,-0.11000000000000032,-0.10000000000000053,-0.11000000000000032
432,1998-01-30,,5.19,5.24,5.24,5.32,5.35,5.39,5.51,5.53,5.88,5.82,1998-01-01,,-0.16999999999999993,-0.20999999999999996,-0.2699999999999996,-0.33999999999999986,-0.33000000000000007,-0.3200000000000003,-0.2599999999999998,-0.21999999999999975,-0.13999999999999968,-0.10999999999999943
433,1998-02-27,,5.32,5.33,5.41,5.55,5.55,5.59,5.67,5.62,5.99,5.92,1998-02-01,,0.1299999999999999,0.08999999999999986,0.16999999999999993,0.22999999999999954,0.20000000000000018,0.20000000000000018,0.16000000000000014,0.08999999999999986,0.11000000000000032,0.09999999999999964
434,1998-03-31,,5.16,5.27,5.41,5.6,5.61,5.64,5.74,5.67,6.02,5.94,1998-03-01,,-0.16000000000000014,-0.0600000000000005,0.0,0.04999999999999982,0.0600000000000005,0.04999999999999982,0.07000000000000028,0.04999999999999982,0.02999999999999936,0.020000000000000462
435,1998-04-30,,5.0,5.24,5.4,5.59,5.62,5.65,5.74,5.68,6.04,5.95,1998-04-01,,-0.16000000000000014,-0.02999999999999936,-0.009999999999999787,-0.009999999999999787,0.009999999999999787,0.010000000000000675,0.0,0.009999999999999787,0.020000000000000462,0.009999999999999787
436,1998-05-29,,5.03,5.33,5.42,5.53,5.54,5.56,5.63,5.56,5.9,5.81,1998-05-01,,0.03000000000000025,0.08999999999999986,0.019999999999999574,-0.05999999999999961,-0.08000000000000007,-0.09000000000000075,-0.11000000000000032,-0.1200000000000001,-0.13999999999999968,-0.14000000000000057
437,1998-06-30,,5.1,5.24,5.38,5.49,5.49,5.47,5.52,5.44,5.73,5.62,1998-06-01,,0.0699999999999994,-0.08999999999999986,-0.040000000000000036,-0.040000000000000036,-0.04999999999999982,-0.08999999999999986,-0.11000000000000032,-0.11999999999999922,-0.16999999999999993,-0.1899999999999995
438,1998-07-31,,5.1,5.21,5.38,5.49,5.48,5.52,5.56,5.5,5.81,5.72,1998-07-01,,0.0,-0.03000000000000025,0.0,0.0,-0.009999999999999787,0.04999999999999982,0.040000000000000036,0.05999999999999961,0.07999999999999918,0.09999999999999964
439,1998-08-31,,4.96,5.03,4.95,4.91,4.85,4.91,5.03,5.05,5.45,5.3,1998-08-01,,-0.13999999999999968,-0.17999999999999972,-0.4299999999999997,-0.5800000000000001,-0.6300000000000008,-0.6099999999999994,-0.5299999999999994,-0.4500000000000002,-0.35999999999999943,-0.41999999999999993
440,1998-09-30,,4.37,4.49,4.41,4.3,4.26,4.23,4.38,4.44,5.17,4.98,1998-09-01,,-0.5899999999999999,-0.54,-0.54,-0.6100000000000003,-0.5899999999999999,-0.6799999999999997,-0.6500000000000004,-0.6099999999999994,-0.28000000000000025,-0.3199999999999994
441,1998-10-30,,4.33,4.36,4.18,4.12,4.24,4.24,4.47,4.64,5.38,5.15,1998-10-01,,-0.040000000000000036,-0.1299999999999999,-0.23000000000000043,-0.17999999999999972,-0.019999999999999574,0.009999999999999787,0.08999999999999986,0.1999999999999993,0.20999999999999996,0.16999999999999993
442,1998-11-30,,4.57,4.58,4.53,4.54,4.54,4.51,4.7,4.74,5.33,5.08,1998-11-01,,0.2400000000000002,0.21999999999999975,0.35000000000000053,0.41999999999999993,0.2999999999999998,0.2699999999999996,0.23000000000000043,0.10000000000000053,-0.04999999999999982,-0.07000000000000028
443,1998-12-31,,4.48,4.55,4.53,4.54,4.55,4.56,4.73,4.65,5.39,5.09,1998-12-01,,-0.08999999999999986,-0.03000000000000025,0.0,0.0,0.009999999999999787,0.04999999999999982,0.03000000000000025,-0.08999999999999986,0.05999999999999961,0.009999999999999787
444,1999-01-29,,4.48,4.47,4.51,4.58,4.57,4.55,4.72,4.66,5.35,5.09,1999-01-01,,0.0,-0.08000000000000007,-0.020000000000000462,0.040000000000000036,0.020000000000000462,-0.009999999999999787,-0.010000000000000675,0.009999999999999787,-0.040000000000000036,0.0
445,1999-02-26,,4.66,4.7,4.88,5.13,5.16,5.21,5.39,5.29,5.85,5.57,1999-02-01,,0.17999999999999972,0.23000000000000043,0.3700000000000001,0.5499999999999998,0.5899999999999999,0.6600000000000001,0.6699999999999999,0.6299999999999999,0.5,0.4800000000000004
446,1999-03-31,,4.49,4.53,4.72,4.99,5.07,5.12,5.38,5.25,5.92,5.63,1999-03-01,,-0.16999999999999993,-0.16999999999999993,-0.16000000000000014,-0.13999999999999968,-0.08999999999999986,-0.08999999999999986,-0.009999999999999787,-0.040000000000000036,0.07000000000000028,0.05999999999999961
447,1999-04-30,,4.55,4.66,4.78,5.08,5.17,5.24,5.42,5.36,5.94,5.68,1999-04-01,,0.05999999999999961,0.1299999999999999,0.0600000000000005,0.08999999999999986,0.09999999999999964,0.1200000000000001,0.040000000000000036,0.11000000000000032,0.020000000000000462,0.04999999999999982
448,1999-05-31,,4.66,4.83,4.97,5.42,5.51,5.6,5.83,5.64,6.15,5.84,1999-05-01,,0.11000000000000032,0.16999999999999993,0.1899999999999995,0.33999999999999986,0.33999999999999986,0.35999999999999943,0.41000000000000014,0.27999999999999936,0.20999999999999996,0.16000000000000014
449,1999-06-30,,4.78,5.04,5.07,5.53,5.59,5.67,5.93,5.81,6.29,5.98,1999-06-01,,0.1200000000000001,0.20999999999999996,0.10000000000000053,0.11000000000000032,0.08000000000000007,0.07000000000000028,0.09999999999999964,0.16999999999999993,0.13999999999999968,0.14000000000000057
450,1999-07-30,,4.75,4.85,5.13,5.63,5.7,5.82,6.1,5.92,6.4,6.11,1999-07-01,,-0.03000000000000025,-0.1900000000000004,0.05999999999999961,0.09999999999999964,0.11000000000000032,0.15000000000000036,0.16999999999999993,0.11000000000000032,0.11000000000000032,0.1299999999999999
451,1999-08-31,,4.98,5.21,5.3,5.73,5.82,5.88,6.2,5.98,6.49,6.07,1999-08-01,,0.23000000000000043,0.3600000000000003,0.16999999999999993,0.10000000000000053,0.1200000000000001,0.05999999999999961,0.10000000000000053,0.0600000000000005,0.08999999999999986,-0.040000000000000036
452,1999-09-30,,4.88,4.99,5.22,5.63,5.7,5.78,6.1,5.9,6.47,6.06,1999-09-01,,-0.10000000000000053,-0.21999999999999975,-0.08000000000000007,-0.10000000000000053,-0.1200000000000001,-0.09999999999999964,-0.10000000000000053,-0.08000000000000007,-0.020000000000000462,-0.010000000000000675
453,1999-10-29,,5.12,5.28,5.43,5.79,5.9,5.97,6.19,6.02,6.52,6.16,1999-10-01,,0.2400000000000002,0.29000000000000004,0.20999999999999996,0.16000000000000014,0.20000000000000018,0.1899999999999995,0.09000000000000075,0.11999999999999922,0.04999999999999982,0.10000000000000053
454,1999-11-30,,5.3,5.57,5.7,6.01,6.05,6.11,6.28,6.18,6.62,6.29,1999-11-01,,0.17999999999999972,0.29000000000000004,0.27000000000000046,0.21999999999999975,0.14999999999999947,0.14000000000000057,0.08999999999999986,0.16000000000000014,0.10000000000000053,0.1299999999999999
455,1999-12-31,,5.33,5.74,5.98,6.24,6.29,6.36,6.55,6.45,6.83,6.48,1999-12-01,,0.03000000000000025,0.16999999999999993,0.28000000000000025,0.23000000000000043,0.2400000000000002,0.25,0.2699999999999996,0.27000000000000046,0.20999999999999996,0.1900000000000004
456,2000-01-31,,5.76,5.97,6.3,6.61,6.65,6.71,6.75,6.68,6.72,6.49,2000-01-01,,0.4299999999999997,0.22999999999999954,0.3199999999999994,0.3700000000000001,0.3600000000000003,0.34999999999999964,0.20000000000000018,0.22999999999999954,-0.11000000000000032,0.009999999999999787
457,2000-02-29,,5.78,6.02,6.2,6.53,6.58,6.61,6.67,6.42,6.46,6.15,2000-02-01,,0.020000000000000462,0.04999999999999982,-0.09999999999999964,-0.08000000000000007,-0.07000000000000028,-0.09999999999999964,-0.08000000000000007,-0.2599999999999998,-0.2599999999999998,-0.33999999999999986
458,2000-03-31,,5.88,6.15,6.28,6.5,6.44,6.32,6.28,6.03,6.2,5.84,2000-03-01,,0.09999999999999964,0.13000000000000078,0.08000000000000007,-0.03000000000000025,-0.13999999999999968,-0.29000000000000004,-0.3899999999999997,-0.3899999999999997,-0.2599999999999998,-0.3100000000000005
459,2000-04-28,,5.82,6.12,6.24,6.68,6.64,6.56,6.49,6.23,6.31,5.97,2000-04-01,,-0.05999999999999961,-0.03000000000000025,-0.040000000000000036,0.17999999999999972,0.1999999999999993,0.23999999999999932,0.20999999999999996,0.20000000000000018,0.10999999999999943,0.1299999999999999
460,2000-05-31,,5.63,6.35,6.37,6.69,6.66,6.54,6.52,6.29,6.42,6.02,2000-05-01,,-0.1900000000000004,0.22999999999999954,0.1299999999999999,0.010000000000000675,0.020000000000000462,-0.019999999999999574,0.02999999999999936,0.05999999999999961,0.11000000000000032,0.04999999999999982
461,2000-06-30,,5.88,6.23,6.08,6.38,6.31,6.18,6.25,6.03,6.26,5.9,2000-06-01,,0.25,-0.11999999999999922,-0.29000000000000004,-0.3100000000000005,-0.35000000000000053,-0.3600000000000003,-0.2699999999999996,-0.2599999999999998,-0.16000000000000014,-0.11999999999999922
462,2000-07-31,,6.27,6.42,6.07,6.3,6.24,6.16,6.19,6.04,6.13,5.79,2000-07-01,,0.3899999999999997,0.1899999999999995,-0.009999999999999787,-0.08000000000000007,-0.0699999999999994,-0.019999999999999574,-0.05999999999999961,0.009999999999999787,-0.1299999999999999,-0.11000000000000032
463,2000-08-31,,6.31,6.38,6.22,6.18,6.09,5.98,5.98,5.73,5.96,5.67,2000-08-01,,0.040000000000000036,-0.040000000000000036,0.14999999999999947,-0.1200000000000001,-0.15000000000000036,-0.17999999999999972,-0.20999999999999996,-0.3099999999999996,-0.16999999999999993,-0.1200000000000001
464,2000-09-29,,6.23,6.28,6.07,5.98,5.91,5.85,5.93,5.8,6.13,5.88,2000-09-01,,-0.07999999999999918,-0.09999999999999964,-0.14999999999999947,-0.1999999999999993,-0.17999999999999972,-0.13000000000000078,-0.05000000000000071,0.0699999999999994,0.16999999999999993,0.20999999999999996
465,2000-10-31,,6.38,6.36,6.12,5.94,5.87,5.83,5.87,5.77,6.02,5.79,2000-10-01,,0.14999999999999947,0.08000000000000007,0.04999999999999982,-0.040000000000000036,-0.040000000000000036,-0.019999999999999574,-0.05999999999999961,-0.03000000000000025,-0.11000000000000032,-0.08999999999999986
466,2000-11-30,,6.21,6.18,5.92,5.61,5.52,5.42,5.5,5.48,5.78,5.6,2000-11-01,,-0.16999999999999993,-0.1800000000000006,-0.20000000000000018,-0.33000000000000007,-0.35000000000000053,-0.41000000000000014,-0.3700000000000001,-0.28999999999999915,-0.23999999999999932,-0.1900000000000004
467,2000-12-29,,5.89,5.7,5.32,5.11,5.06,4.99,5.16,5.12,5.59,5.46,2000-12-01,,-0.3200000000000003,-0.47999999999999954,-0.5999999999999996,-0.5,-0.45999999999999996,-0.4299999999999997,-0.33999999999999986,-0.3600000000000003,-0.1900000000000004,-0.13999999999999968
468,2001-01-31,,4.99,4.83,4.6,4.62,4.67,4.85,5.08,5.19,5.65,5.54,2001-01-01,,-0.8999999999999995,-0.8700000000000001,-0.7200000000000006,-0.4900000000000002,-0.3899999999999997,-0.14000000000000057,-0.08000000000000007,0.07000000000000028,0.0600000000000005,0.08000000000000007
469,2001-02-28,,4.85,4.7,4.47,4.41,4.48,4.7,4.93,4.92,5.51,5.34,2001-02-01,,-0.14000000000000057,-0.1299999999999999,-0.1299999999999999,-0.20999999999999996,-0.1899999999999995,-0.14999999999999947,-0.15000000000000036,-0.27000000000000046,-0.14000000000000057,-0.20000000000000018
470,2001-03-30,,4.3,4.09,4.09,4.18,4.33,4.62,4.86,4.93,5.6,5.46,2001-03-01,,-0.5499999999999998,-0.6100000000000003,-0.3799999999999999,-0.23000000000000043,-0.15000000000000036,-0.08000000000000007,-0.0699999999999994,0.009999999999999787,0.08999999999999986,0.1200000000000001
471,2001-04-30,,3.95,3.97,3.94,4.3,4.55,4.97,5.22,5.35,5.92,5.78,2001-04-01,,-0.34999999999999964,-0.11999999999999966,-0.1499999999999999,0.1200000000000001,0.21999999999999975,0.34999999999999964,0.35999999999999943,0.41999999999999993,0.3200000000000003,0.3200000000000003
472,2001-05-31,,3.63,3.59,3.63,4.22,4.49,4.94,5.27,5.43,5.95,5.78,2001-05-01,,-0.3200000000000003,-0.38000000000000034,-0.31000000000000005,-0.08000000000000007,-0.05999999999999961,-0.02999999999999936,0.04999999999999982,0.08000000000000007,0.03000000000000025,0.0
473,2001-06-29,,3.65,3.63,3.72,4.25,4.52,4.97,5.28,5.42,5.91,5.75,2001-06-01,,0.020000000000000018,0.040000000000000036,0.0900000000000003,0.03000000000000025,0.02999999999999936,0.02999999999999936,0.010000000000000675,-0.009999999999999787,-0.040000000000000036,-0.03000000000000025
474,2001-07-31,3.67,3.54,3.47,3.53,3.79,4.06,4.57,4.86,5.07,5.61,5.51,2001-07-01,,-0.10999999999999988,-0.1599999999999997,-0.1900000000000004,-0.45999999999999996,-0.45999999999999996,-0.39999999999999947,-0.41999999999999993,-0.34999999999999964,-0.2999999999999998,-0.2400000000000002
475,2001-08-31,3.4,3.37,3.31,3.41,3.64,3.91,4.46,4.72,4.85,5.47,5.39,2001-08-01,-0.27,-0.16999999999999993,-0.16000000000000014,-0.11999999999999966,-0.1499999999999999,-0.14999999999999947,-0.11000000000000032,-0.14000000000000057,-0.22000000000000064,-0.14000000000000057,-0.1200000000000001
476,2001-09-28,2.28,2.4,2.36,2.49,2.86,3.22,3.93,4.37,4.6,5.45,5.42,2001-09-01,-1.12,-0.9700000000000002,-0.9500000000000002,-0.9199999999999999,-0.7800000000000002,-0.69,-0.5299999999999998,-0.34999999999999964,-0.25,-0.019999999999999574,0.03000000000000025
477,2001-10-31,2.15,2.05,1.95,2.07,2.44,2.87,3.66,4.03,4.3,5.05,4.89,2001-10-01,-0.1299999999999999,-0.3500000000000001,-0.4099999999999999,-0.4200000000000004,-0.41999999999999993,-0.3500000000000001,-0.27,-0.33999999999999986,-0.2999999999999998,-0.40000000000000036,-0.5300000000000002
478,2001-11-30,1.87,1.78,1.79,2.06,2.84,3.3,4.08,4.55,4.78,5.54,5.27,2001-11-01,-0.2799999999999998,-0.2699999999999998,-0.15999999999999992,-0.009999999999999787,0.3999999999999999,0.4299999999999997,0.41999999999999993,0.5199999999999996,0.4800000000000004,0.4900000000000002,0.3799999999999999
479,2001-12-31,1.68,1.74,1.83,2.17,3.07,3.59,4.38,4.84,5.07,5.74,5.48,2001-12-01,-0.19000000000000017,-0.040000000000000036,0.040000000000000036,0.10999999999999988,0.22999999999999998,0.29000000000000004,0.2999999999999998,0.29000000000000004,0.29000000000000004,0.20000000000000018,0.21000000000000085
480,2002-01-31,1.69,1.76,1.89,2.29,3.16,3.7,4.42,4.82,5.07,5.68,5.44,2002-01-01,0.010000000000000009,0.020000000000000018,0.05999999999999983,0.1200000000000001,0.0900000000000003,0.11000000000000032,0.040000000000000036,-0.019999999999999574,0.0,-0.0600000000000005,-0.040000000000000036
481,2002-02-28,1.76,1.79,1.87,2.25,3.06,3.64,4.27,4.7,4.88,5.61,5.54,2002-02-01,0.07000000000000006,0.030000000000000027,-0.019999999999999796,-0.040000000000000036,-0.10000000000000009,-0.06000000000000005,-0.15000000000000036,-0.1200000000000001,-0.1900000000000004,-0.0699999999999994,0.09999999999999964
482,2002-03-29,1.76,1.79,2.12,2.7,3.72,4.31,4.91,5.29,5.42,6.03,5.91,2002-03-01,0.0,0.0,0.25,0.4500000000000002,0.6600000000000001,0.6699999999999995,0.6400000000000006,0.5899999999999999,0.54,0.41999999999999993,0.3700000000000001
483,2002-04-30,1.77,1.77,1.91,2.35,3.24,3.83,4.53,4.88,5.11,5.74,5.72,2002-04-01,0.010000000000000009,-0.020000000000000018,-0.2100000000000002,-0.3500000000000001,-0.48,-0.47999999999999954,-0.3799999999999999,-0.41000000000000014,-0.3099999999999996,-0.29000000000000004,-0.1900000000000004
484,2002-05-31,1.72,1.74,1.91,2.34,3.22,3.73,4.37,4.77,5.08,5.77,5.75,2002-05-01,-0.050000000000000044,-0.030000000000000027,0.0,-0.010000000000000231,-0.020000000000000018,-0.10000000000000009,-0.16000000000000014,-0.11000000000000032,-0.03000000000000025,0.02999999999999936,0.03000000000000025
485,2002-06-28,1.69,1.7,1.75,2.06,2.9,3.37,4.09,4.52,4.86,5.65,5.7,2002-06-01,-0.030000000000000027,-0.040000000000000036,-0.15999999999999992,-0.2799999999999998,-0.3200000000000003,-0.3599999999999999,-0.28000000000000025,-0.25,-0.21999999999999975,-0.11999999999999922,-0.04999999999999982
486,2002-07-31,1.73,1.71,1.7,1.8,2.23,2.67,3.53,4.09,4.51,5.41,5.51,2002-07-01,0.040000000000000036,0.010000000000000009,-0.050000000000000044,-0.26,-0.6699999999999999,-0.7000000000000002,-0.56,-0.4299999999999997,-0.35000000000000053,-0.2400000000000002,-0.1900000000000004
487,2002-08-30,1.7,1.69,1.67,1.74,2.14,2.5,3.22,3.78,4.14,5.06,5.11,2002-08-01,-0.030000000000000027,-0.020000000000000018,-0.030000000000000027,-0.06000000000000005,-0.08999999999999986,-0.16999999999999993,-0.3099999999999996,-0.31000000000000005,-0.3700000000000001,-0.35000000000000053,-0.39999999999999947
488,2002-09-30,1.6,1.57,1.51,1.53,1.72,2.02,2.63,3.25,3.63,4.75,4.88,2002-09-01,-0.09999999999999987,-0.11999999999999988,-0.15999999999999992,-0.20999999999999996,-0.42000000000000015,-0.48,-0.5900000000000003,-0.5299999999999998,-0.5099999999999998,-0.3099999999999996,-0.23000000000000043
489,2002-10-31,1.48,1.44,1.43,1.46,1.68,2.05,2.81,3.45,3.93,5.03,5.28,2002-10-01,-0.1200000000000001,-0.13000000000000012,-0.08000000000000007,-0.07000000000000006,-0.040000000000000036,0.029999999999999805,0.18000000000000016,0.20000000000000018,0.30000000000000027,0.28000000000000025,0.40000000000000036
490,2002-11-29,1.25,1.22,1.3,1.56,2.08,2.51,3.28,3.88,4.22,5.18,5.23,2002-11-01,-0.22999999999999998,-0.21999999999999997,-0.1299999999999999,0.10000000000000009,0.40000000000000013,0.45999999999999996,0.46999999999999975,0.4299999999999997,0.2899999999999996,0.14999999999999947,-0.04999999999999982
491,2002-12-31,1.2,1.22,1.23,1.32,1.61,1.99,2.78,3.36,3.83,4.83,5.03,2002-12-01,-0.050000000000000044,0.0,-0.07000000000000006,-0.24,-0.47,-0.5199999999999998,-0.5,-0.52,-0.3899999999999997,-0.34999999999999964,-0.20000000000000018
492,2003-01-31,1.17,1.18,1.19,1.31,1.72,2.16,3.02,3.55,4.0,4.93,5.03,2003-01-01,-0.030000000000000027,-0.040000000000000036,-0.040000000000000036,-0.010000000000000009,0.10999999999999988,0.17000000000000015,0.2400000000000002,0.18999999999999995,0.16999999999999993,0.09999999999999964,0.0
493,2003-02-28,1.21,1.2,1.19,1.24,1.53,1.91,2.69,3.24,3.71,4.7,4.9,2003-02-01,0.040000000000000036,0.020000000000000018,0.0,-0.07000000000000006,-0.18999999999999995,-0.2500000000000002,-0.33000000000000007,-0.3099999999999996,-0.29000000000000004,-0.22999999999999954,-0.1299999999999999
494,2003-03-31,1.16,1.14,1.13,1.19,1.51,1.93,2.78,3.35,3.83,4.84,5.07,2003-03-01,-0.050000000000000044,-0.06000000000000005,-0.06000000000000005,-0.050000000000000044,-0.020000000000000018,0.020000000000000018,0.08999999999999986,0.10999999999999988,0.1200000000000001,0.13999999999999968,0.16999999999999993
495,2003-04-30,1.13,1.13,1.15,1.22,1.51,1.95,2.85,3.39,3.89,4.79,5.0,2003-04-01,-0.030000000000000027,-0.010000000000000009,0.020000000000000018,0.030000000000000027,0.0,0.020000000000000018,0.07000000000000028,0.040000000000000036,0.06000000000000005,-0.04999999999999982,-0.07000000000000028
496,2003-05-30,1.16,1.11,1.09,1.13,1.33,1.58,2.3,2.87,3.37,4.36,4.59,2003-05-01,0.030000000000000027,-0.019999999999999796,-0.05999999999999983,-0.09000000000000008,-0.17999999999999994,-0.3699999999999999,-0.5500000000000003,-0.52,-0.52,-0.4299999999999997,-0.41000000000000014
497,2003-06-30,0.81,0.9,0.98,1.09,1.32,1.66,2.46,3.03,3.54,4.52,4.81,2003-06-01,-0.34999999999999987,-0.21000000000000008,-0.1100000000000001,-0.039999999999999813,-0.010000000000000009,0.07999999999999985,0.16000000000000014,0.1599999999999997,0.16999999999999993,0.15999999999999925,0.21999999999999975
498,2003-07-31,0.91,0.96,1.02,1.28,1.8,2.33,3.38,3.98,4.49,5.43,5.56,2003-07-01,0.09999999999999998,0.05999999999999994,0.040000000000000036,0.18999999999999995,0.48,0.6700000000000002,0.9199999999999999,0.9500000000000002,0.9500000000000002,0.9100000000000001,0.75
499,2003-08-29,0.98,0.98,1.06,1.35,1.95,2.51,3.46,4.0,4.45,5.33,5.3,2003-08-01,0.06999999999999995,0.020000000000000018,0.040000000000000036,0.07000000000000006,0.1499999999999999,0.17999999999999972,0.08000000000000007,0.020000000000000018,-0.040000000000000036,-0.09999999999999964,-0.2599999999999998
500,2003-09-30,0.87,0.95,1.01,1.15,1.5,1.95,2.85,3.41,3.96,4.91,5.07,2003-09-01,-0.10999999999999999,-0.030000000000000027,-0.050000000000000044,-0.20000000000000018,-0.44999999999999996,-0.5599999999999998,-0.6099999999999999,-0.5899999999999999,-0.4900000000000002,-0.41999999999999993,-0.22999999999999954
